reviews,reviewers,date_reviews,rating,course_id,course_name
"First course I've taken on Coursera, and I am impressed. I believe that the most important part of these MOOC's is to make sure that they seem useful and provide relevant information, and this course definitely delivered. In contrast to many of my university courses which are broad and quite honestly non-applicable to many work fields, this class was direct and to the point. I never felt as if a single minute was wasted on this course, and it was not difficult to finish this course because of that. ",Patrick C,2015-09-26,5,analytics-business-metrics,Business Metrics for Data-Driven Companies
"Easy to follow, yet comprehensive introduction to the field.",Anna K,2016-01-05,5,analytics-business-metrics,Business Metrics for Data-Driven Companies
"Wonderful course for a starter. However, there were (although very few) points where a more structured approach could have helped making things easier to understand.But a very helpful course to understand the landscape of the Business Metrics and their application to real-life business problems.",Kartik S,2016-02-18,4,analytics-business-metrics,Business Metrics for Data-Driven Companies
"Along with the elaborate explanation of business metrics, the most impressive thing about the course was ample use of examples which make it more relatable at all levels! Kudos!",Akshat A,2020-05-08,5,analytics-business-metrics,Business Metrics for Data-Driven Companies
Very well explained course with lots of examples to understand case in point.,Sai K,2018-07-27,4,analytics-business-metrics,Business Metrics for Data-Driven Companies
It's good!,Mike,2019-03-20,5,analytics-business-metrics,Business Metrics for Data-Driven Companies
Good information on data analyst.,Anna,2016-03-19,5,analytics-business-metrics,Business Metrics for Data-Driven Companies
The professor is simply brilliant.Can watch him teach for hours at stretch and at anytime of the day,Manish A,2018-04-13,5,analytics-business-metrics,Business Metrics for Data-Driven Companies
"Great intro to the different types of data and very valuable information on what companies use what types of data, the real world jobs that they hire in the data world, etc.  Loved how practical the information was! ",Andrea B,2016-03-21,5,analytics-business-metrics,Business Metrics for Data-Driven Companies
Course is very well put together and presented clearly. It is a very basic introduction but a good stepping stone.  ,Michael G,2020-08-25,5,analytics-business-metrics,Business Metrics for Data-Driven Companies
Excellent content and the presenter's enthusiasm is contagious.,Simon,2015-11-06,5,analytics-business-metrics,Business Metrics for Data-Driven Companies
"Concise and interesting course that will help one to understand the basics about business metrics. It is meant for beginners and it is time-saving or better, it's largely up to you, if you want to spend here 1 or 5 hours per week.",Jakub K,2016-01-09,5,analytics-business-metrics,Business Metrics for Data-Driven Companies
It was informative,Abhishek P,2017-08-08,4,analytics-business-metrics,Business Metrics for Data-Driven Companies
Some examples and recording are starting to show their age,Tom S,2017-05-25,4,analytics-business-metrics,Business Metrics for Data-Driven Companies
An excellent course to step into the world of Business Analytics,Christopher M,2019-06-27,5,analytics-business-metrics,Business Metrics for Data-Driven Companies
great course. excelent teacher and content.,Rafael M,2016-04-25,5,analytics-business-metrics,Business Metrics for Data-Driven Companies
The professor is simply brilliant.Can watch him teach for hours at stretch and at anytime of the day,Manish A,2018-04-13,5,analytics-business-metrics,Business Metrics for Data-Driven Companies
Good Course,Kuljeet K,2016-05-27,4,analytics-business-metrics,Business Metrics for Data-Driven Companies
This course links 3 important ideas:1. Measure THAN act2. How do I analyze what's been measured?3. Use computers to facilitate automation and visualization of the 2 above ideas.,Jeff S,2016-03-10,5,analytics-business-metrics,Business Metrics for Data-Driven Companies
Good information on data analyst.,Anna,2016-03-19,5,analytics-business-metrics,Business Metrics for Data-Driven Companies
"Muy buen curso, buenas herramientas y aprendizaje",Carlos P,2017-04-03,5,analytics-business-metrics,Business Metrics for Data-Driven Companies
Very good course to understand the various business metrics available to analyze for potential customers depending on their needs. Recommended.,Mauricio M,2020-05-16,5,analytics-business-metrics,Business Metrics for Data-Driven Companies
Informative and a good head start for those venturing in this arena.,Vaibhav T,2019-03-05,5,analytics-business-metrics,Business Metrics for Data-Driven Companies
"Great general overview on data analysis and common metrics used. However, there was a heavy emphasis on financials which becomes pretty technical and not explained clearly, so if you're not focused on financial data analysis I would pick another course.",aaron m,2019-07-23,3,analytics-business-metrics,Business Metrics for Data-Driven Companies
This course links 3 important ideas:1. Measure THAN act2. How do I analyze what's been measured?3. Use computers to facilitate automation and visualization of the 2 above ideas.,Jeff S,2016-03-10,5,analytics-business-metrics,Business Metrics for Data-Driven Companies
This is a good refresher course even for someone who's been doing data analytics for years.,Fonny J,2020-04-22,4,analytics-business-metrics,Business Metrics for Data-Driven Companies
Great introduction into Data Analysis. I am excited to see where the specialization goes from here. This course really helped lay a great framework from which to build.,Daniel C,2016-04-10,5,analytics-business-metrics,Business Metrics for Data-Driven Companies
This course has definiately given me new insight of data analytics job. I thanks the Professor for such good course.,Richa S,2020-07-09,5,analytics-business-metrics,Business Metrics for Data-Driven Companies
An easy entry point into logical decision-making.,Paul O,2017-01-13,5,analytics-business-metrics,Business Metrics for Data-Driven Companies
Solid introductory to business metrics and application.  Case studies presented nice foundation for linking metrics to process improvements that yield business results.,William A,2017-05-14,5,analytics-business-metrics,Business Metrics for Data-Driven Companies
Good Course,Kuljeet K,2016-05-27,4,analytics-business-metrics,Business Metrics for Data-Driven Companies
"I really enjoyed this course! It was really entretaining and useful, thanks!",Victor B,2020-08-31,5,analytics-business-metrics,Business Metrics for Data-Driven Companies
Very very entry level information. ,Jacob S,2016-02-03,2,analytics-business-metrics,Business Metrics for Data-Driven Companies
Loved this course. I definitely will go over and over the stuff shared. I wish it was updated with 2019 examples.,Gary T,2019-03-01,5,analytics-business-metrics,Business Metrics for Data-Driven Companies
"Easy to follow, yet comprehensive introduction to the field.",Anna K,2016-01-05,5,analytics-business-metrics,Business Metrics for Data-Driven Companies
Excellent teaching and great case study to end with !,Rajarathnam B,2017-11-02,5,analytics-business-metrics,Business Metrics for Data-Driven Companies
"Along with the elaborate explanation of business metrics, the most impressive thing about the course was ample use of examples which make it more relatable at all levels! Kudos!",Akshat A,2020-05-08,5,analytics-business-metrics,Business Metrics for Data-Driven Companies
Despite it's simplicity the course lays the groundwork for the understanding of the new economy (Amazon) as juxtaposed to the old economy (Barnes and Noble). ,Michael N,2016-07-31,5,analytics-business-metrics,Business Metrics for Data-Driven Companies
helpful and closer to the real-world ,Hazem A,2017-10-26,5,analytics-business-metrics,Business Metrics for Data-Driven Companies
"Basic Knowledge, Everyone who want to get involve in Data analitycs, should get done this course.",Carlos P,2020-03-09,5,analytics-business-metrics,Business Metrics for Data-Driven Companies
Everyone can understand this course and relate to the things taught in their professional life. ,Rajan K,2017-05-09,5,analytics-business-metrics,Business Metrics for Data-Driven Companies
"This course is badly structured and contains too much information from various poorly related areas, neither of which is explained properly. They tell you about private equity funds, Google AdWords, skills needed to become a Data Scientist, cash flows and the amount of time it takes one to learn SQL (this question was even included in test!). Some of the content includes recorded Skype interviews with poor image and sound quality. I would not recommend paying for this course",Anna S,2020-09-25,1,analytics-business-metrics,Business Metrics for Data-Driven Companies
It was great,Walter R,2015-12-09,5,analytics-business-metrics,Business Metrics for Data-Driven Companies
